AUDIT_TYPE,UBIGEO,COD_CULTIVO,CROP_STD,ANO,TEMPORAL_ROLE,DIAGNOSTIC_LAG_MONTHS,HARVEST_DENOMINATOR,HARVEST_SUPPORT_STATUS,PRIOR_YEAR_PREDECESSOR_HARVEST_SHARE,PRIOR_YEAR_PREDECESSOR_MONTHS_REQUIRED,PRIOR_YEAR_PREDECESSOR_MONTHS_OBSERVED,SUPPORT_STATUS,ATTRIBUTION_STATUS,DESCRIPTIVE_ONLY,JAN_MAR_HARVEST_SHARE,PRODUCTION_DENOMINATOR,PRODUCTION_SUPPORT_STATUS,JAN_MAR_PRODUCTION_SHARE
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,6.0,1637.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,7.0,1637.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,8.0,1637.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,9.0,1637.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,10.0,1637.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,11.0,1637.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,12.0,1637.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,1.0,455.0,POSITIVE,0.0,1.0,0.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,2.0,455.0,POSITIVE,0.0,2.0,1.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,3.0,455.0,POSITIVE,0.0,3.0,2.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,4.0,455.0,POSITIVE,0.0,4.0,3.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,5.0,455.0,POSITIVE,0.0,5.0,4.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,6.0,455.0,POSITIVE,0.06153846153846154,6.0,5.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,7.0,455.0,POSITIVE,0.5604395604395604,7.0,6.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,8.0,455.0,POSITIVE,0.7802197802197802,8.0,7.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,9.0,455.0,POSITIVE,1.0,9.0,8.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,10.0,455.0,POSITIVE,1.0,10.0,9.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,11.0,455.0,POSITIVE,1.0,11.0,10.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,12.0,455.0,POSITIVE,1.0,12.0,11.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,1.0,1085.0,POSITIVE,0.0,1.0,1.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,2.0,1085.0,POSITIVE,0.0,2.0,2.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,3.0,1085.0,POSITIVE,0.0,3.0,3.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,4.0,1085.0,POSITIVE,0.0,4.0,4.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,5.0,1085.0,POSITIVE,0.004608294930875576,5.0,5.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,6.0,1085.0,POSITIVE,0.20737327188940094,6.0,6.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,7.0,1085.0,POSITIVE,0.9907834101382489,7.0,7.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,8.0,1085.0,POSITIVE,0.9907834101382489,8.0,8.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,9.0,1085.0,POSITIVE,0.9907834101382489,9.0,9.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,10.0,1085.0,POSITIVE,1.0,10.0,10.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,11.0,1085.0,POSITIVE,1.0,11.0,11.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,12.0,1085.0,POSITIVE,1.0,12.0,12.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,1.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,2.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,3.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,4.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,5.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,6.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,7.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,8.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,9.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,10.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,11.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,12.0,50.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,1.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,2.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,3.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,4.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,5.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,6.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,7.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,8.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,9.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,10.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,11.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,12.0,523.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,1.0,228.0,POSITIVE,0.0,1.0,0.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,2.0,228.0,POSITIVE,0.0,2.0,1.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,3.0,228.0,POSITIVE,0.0,3.0,2.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,4.0,228.0,POSITIVE,0.0,4.0,3.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,5.0,228.0,POSITIVE,0.0,5.0,4.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,6.0,228.0,POSITIVE,0.30701754385964913,6.0,5.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,7.0,228.0,POSITIVE,0.8333333333333333,7.0,6.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,8.0,228.0,POSITIVE,0.9210526315789473,8.0,7.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,9.0,228.0,POSITIVE,0.9649122807017544,9.0,8.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,10.0,228.0,POSITIVE,0.9649122807017544,10.0,9.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,11.0,228.0,POSITIVE,0.9649122807017544,11.0,10.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,12.0,228.0,POSITIVE,1.0,12.0,11.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,1.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,2.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,3.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,4.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,5.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,6.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,7.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,8.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,9.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,10.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,11.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200401,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,12.0,461.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,1.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,2.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,3.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,4.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,5.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,6.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,7.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,8.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,9.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,10.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,11.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,12.0,110.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,1.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,2.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,3.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,4.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,5.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,6.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,7.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200402,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,8.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
